,artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,publisher_metadata,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy,userid,media.transcodings,user.avatar_url,user.first_name,user.followers_count,user.full_name,user.id,user.kind,user.last_modified,user.last_name,user.permalink,user.permalink_url,user.uri,user.urn,user.username,user.verified,user.city,user.country_code,user.badges.pro,user.badges.pro_unlimited,user.badges.verified,user.station_urn,user.station_permalink,publisher_metadata.id,publisher_metadata.urn,publisher_metadata.artist,publisher_metadata.contains_music,publisher_metadata.isrc,publisher_metadata.album_title,publisher_metadata.writer_composer,publisher_metadata.publisher,publisher_metadata.release_title,publisher_metadata.iswc
89,https://i1.sndcdn.com/artworks-000055653271-eckxcj-large.jpg,,True,5.0,2013-08-13T13:54:09Z,,True,192.0,6048697,6048697,all,antaris,True,105239262,track,,2016-04-11T00:56:47Z,all-rights-reserved,51.0,antaris-2013-valis,https://soundcloud.com/crszpl/antaris-2013-valis,3170.0,True,,,,,6,,public,finished,True,dj valis antaris berlin antaris-project 2013 ambientarea,Dj Valis / Antaris Ambient Area 2013,single-track,https://api.soundcloud.com/tracks/105239262,soundcloud:tracks:105239262,88,,https://wave.sndcdn.com/DBBTNUC2sz5I_m.json,2013-08-13T13:54:09Z,soundcloud:system-playlists:track-stations:105239262,track-stations:105239262,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjNiZDhmMmNhLTgxMTAtNGU2My1iNDkwLTQ3OTdhM2VhOTY2YyIsImlhdCI6MTY0NTc5MDI1OX0.3TjuQf9W23ORdIAU39o5sjqq69VcbZK9-SnEPJTkVxo,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:105239262/8cfec256-716a-4211-8136-b6f77c1e7746/stream/hls', 'preset': 'mp3_0_0', 'duration': 6048697, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:105239262/8cfec256-716a-4211-8136-b6f77c1e7746/stream/progressive', 'preset': 'mp3_0_0', 'duration': 6048697, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
90,https://i1.sndcdn.com/artworks-000055649405-tm9k2u-large.jpg,,True,5.0,2013-08-13T13:53:36Z,,False,0.0,7452806,7452806,all,antaris,False,105239204,track,,2016-04-25T18:00:38Z,all-rights-reserved,33.0,antaris-2013-paoli,https://soundcloud.com/crszpl/antaris-2013-paoli,1665.0,True,,,,,1,,public,finished,True,"""ambient area"" ibiza bambuddhagrove ambient chris zippel genuine",DJ Paoli / Antaris 2013 Ambient Area,single-track,https://api.soundcloud.com/tracks/105239204,soundcloud:tracks:105239204,88,,https://wave.sndcdn.com/th7Xzs5naVKM_m.json,2013-08-13T13:53:36Z,soundcloud:system-playlists:track-stations:105239204,track-stations:105239204,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImIyODFhMWZlLTQ4MGEtNGJlNi1hMDBiLTZjMTI4YzMwY2E0NyIsImlhdCI6MTY0NTc5MDI1OX0.r8ALgwt_aRwcoi4EEHnu0rvQsMotYXGUuMBgBBbGBAc,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:105239204/5e60d08e-dff1-43e8-9be8-c64e9b3978e6/stream/hls', 'preset': 'mp3_0_0', 'duration': 7452806, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:105239204/5e60d08e-dff1-43e8-9be8-c64e9b3978e6/stream/progressive', 'preset': 'mp3_0_0', 'duration': 7452806, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
91,https://i1.sndcdn.com/artworks-000055653574-x13yp3-large.jpg,,True,5.0,2013-07-29T18:51:46Z,,True,140.0,5187829,5187829,all,Electronic,True,103131492,track,,2013-08-18T20:50:02Z,all-rights-reserved,26.0,necton-djset-antaris-2013-mp3,https://soundcloud.com/crszpl/necton-djset-antaris-2013-mp3,896.0,True,,,,,2,,public,finished,True,necton sweden ambient psychedelic,Dj Necton / Antaris Ambient Area 2013,single-track,https://api.soundcloud.com/tracks/103131492,soundcloud:tracks:103131492,88,,https://wave.sndcdn.com/YQf19Xsd32jf_m.json,2013-07-29T18:51:46Z,soundcloud:system-playlists:track-stations:103131492,track-stations:103131492,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc4N2FkMTI4LTliM2ItNDIxZS1hODc0LTQ4YmE5NGI1MTMzYSIsImlhdCI6MTY0NTc5MDI1OX0.I-CPe0eib4n5rlKkmfTp6MMTl7dRj6BsfedsK9u7TjA,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:103131492/0e5d3709-3de6-4727-bc5a-709d0cef0cbe/stream/hls', 'preset': 'mp3_0_0', 'duration': 5187829, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:103131492/0e5d3709-3de6-4727-bc5a-709d0cef0cbe/stream/progressive', 'preset': 'mp3_0_0', 'duration': 5187829, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
92,https://i1.sndcdn.com/artworks-000051761674-nlhzh8-large.jpg,,True,88.0,2013-06-28T22:29:12Z,"live session june 2013 casita verde ibiza

leave a comment and download free! thx!",True,579.0,4698483,4698483,all,Dance Electronic,True,98889196,track,,2021-03-25T14:40:40Z,all-rights-reserved,197.0,chris-zippel-live-casita-verde,https://soundcloud.com/crszpl/chris-zippel-live-casita-verde,5817.0,True,,Facebook,https://www.facebook.com/chriszippelmusic,,28,,public,finished,True,"ibiza ""casita verde"" ""genuine sounds"" ""chris zippel"" dance spooky ""i need to feel love"" balearic","Chris Zippel @ Casita Verde, Ibiza [Free Download] Genuine Sounds Radio",single-track,https://api.soundcloud.com/tracks/98889196,soundcloud:tracks:98889196,88,,https://wave.sndcdn.com/OeRkAoyN5L2a_m.json,2013-06-28T22:29:12Z,soundcloud:system-playlists:track-stations:98889196,track-stations:98889196,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjcwYWMwMWU0LTY0OTQtNDc3MC05MGZjLTViMGJjZjg5NTU0MiIsImlhdCI6MTY0NTc5MDI1OX0.loOltMYOlek0OCTA4ehATy729INuDvC9hxPRrfK1vhU,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:98889196/fdb47bff-87b8-4c0f-a0de-7ee443c25e0f/stream/hls', 'preset': 'mp3_0_0', 'duration': 4698483, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:98889196/fdb47bff-87b8-4c0f-a0de-7ee443c25e0f/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4698483, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
93,https://i1.sndcdn.com/artworks-000049285313-3fxqg4-large.jpg,,True,41.0,2013-05-16T23:02:19Z,"late night terrace mix, sansara ibiza

leave a comment and download free!

photo & artwork by javier pardina javierpardina.com",True,435.0,9920250,9920250,all,Eclectic Electronic,True,92554519,track,,2016-05-13T12:10:46Z,all-rights-reserved,122.0,sansara-mix-ibiza-27-05-11,https://soundcloud.com/crszpl/sansara-mix-ibiza-27-05-11,3084.0,True,,,,,12,,public,finished,True,ibiza genuine sansara chillout eclectic jazz world,"Chris Zippel @ Sansara, Ibiza [Free Download] Genuine Sounds Radio",single-track,https://api.soundcloud.com/tracks/92554519,soundcloud:tracks:92554519,88,,https://wave.sndcdn.com/wfQ3ltdxmKuT_m.json,2013-05-16T23:02:19Z,soundcloud:system-playlists:track-stations:92554519,track-stations:92554519,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhiNDY1NGI0LWI5MWQtNGU4OC04YzdjLWVmMTE1MDQ4ZjlkYSIsImlhdCI6MTY0NTc5MDI1OX0.Nbego4bSX_S6jRa4afq-vStZgZzuHXXhg9Q9Nt-Xwfc,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:92554519/54378662-e709-4734-ae94-28f285c66b0b/stream/hls', 'preset': 'mp3_0_0', 'duration': 9920250, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:92554519/54378662-e709-4734-ae94-28f285c66b0b/stream/progressive', 'preset': 'mp3_0_0', 'duration': 9920250, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
94,https://i1.sndcdn.com/artworks-000046768230-4qs8cm-large.jpg,,True,,2013-04-29T13:25:49Z,,False,0.0,4109680,4109680,me,Electronic,False,89992710,track,,2019-06-16T20:00:07Z,all-rights-reserved,0.0,chris-zippel-park-hotel-momo,https://soundcloud.com/crszpl/chris-zippel-park-hotel-momo,23.0,True,,,,,0,,public,finished,True,"House ""Deep House""",MOMO / Park Hotel /   Amsterdam,single-track,https://api.soundcloud.com/tracks/89992710,soundcloud:tracks:89992710,88,,https://wave.sndcdn.com/QkvhTlB1vGtE_m.json,2013-04-29T13:25:49Z,soundcloud:system-playlists:track-stations:89992710,track-stations:89992710,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImQ3ZDgyOWE4LWY5NmYtNDVlYS05YjhjLWE2Yjg3NzBjM2YwZSIsImlhdCI6MTY0NTc5MDI1OX0.y5RJgdIiMywpFSADVXZlp1cXN6zND2AjKA15JBvlusU,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:89992710/00495491-63b2-4373-ad47-302f643a1aab/stream/hls', 'preset': 'mp3_0_0', 'duration': 4109680, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:89992710/00495491-63b2-4373-ad47-302f643a1aab/stream/progressive', 'preset': 'mp3_0_0', 'duration': 4109680, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,89992710.0,soundcloud:tracks:89992710,,,,,,,,
95,https://i1.sndcdn.com/artworks-000075445475-q00wy4-large.jpg,,True,51.0,2013-04-24T11:08:06Z,"First Set Of 3, Recorded At Can Rana, Ibiza  At John Halls Birthday Party! Enjoy!
photo & artwork by javier pardina  http://javierpardina.com",True,528.0,5242195,5242195,all,Dance Electronic,True,89278618,track,,2021-08-02T22:35:33Z,all-rights-reserved,172.0,chris-zippel-at-can-rana-ibiza,https://soundcloud.com/crszpl/chris-zippel-at-can-rana-ibiza,4767.0,True,,Facebook,http://facebook.com/chriszippelmusic,,23,,public,finished,True,genuine dance progressive house uplifting ibizahouse radio,"Chris Zippel @ Can Rana 2013, Ibiza: [FREE DOWNLOAD] Genuine Sounds Radio",single-track,https://api.soundcloud.com/tracks/89278618,soundcloud:tracks:89278618,88,,https://wave.sndcdn.com/6QvSv5Q8EfKH_m.json,2013-04-24T11:08:06Z,soundcloud:system-playlists:track-stations:89278618,track-stations:89278618,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImFlZGUyOTNmLTg4YzgtNDFjOC1hMTNmLTE4MTY0NDQ2ODNjNSIsImlhdCI6MTY0NTc5MDI1OX0.LFx57LfPgELjZdaR30gMdEtoQ0hbV9EJn4mmIKdJlos,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:89278618/4177b2d4-7c1f-4e1e-87b2-4ab419f90a57/stream/hls', 'preset': 'mp3_0_0', 'duration': 5242195, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:89278618/4177b2d4-7c1f-4e1e-87b2-4ab419f90a57/stream/progressive', 'preset': 'mp3_0_0', 'duration': 5242195, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
96,https://i1.sndcdn.com/artworks-000074666630-gokxvk-large.jpg,,True,68.0,2013-01-30T20:04:24Z,"November Rituals 2012 / Maria Am Ostbahnhof / Berlin / Set 1 of 2 / 03.11.2012
Cover Art By Javier Pardina

Tracklist:

Ultra Prelude - Genuine
Om Meditation - B. Ashra 
A Conversation with - Rickkie Lee Jones
As Possible (Unreleased Alt. Version - Chris Zippel
Travelizer / Let Go (Unreleased) - Chris Zippel
Skang (Edit) - Higher Intelligence Agency
Triangle (Edit) - Sounds From The Ground
Tensor (Edit) - Carbon Based Lifeforms 
Red River (Unreleased Alt. Version) -  Chris Zippel
Lavenia (Edit) -  Pacific Heights
System a la Folie - Mirror System
Begend -  Higher Intelligence Agency
Mirror Beach - Mirror System
Om Meditation - B. Ashra
Velimir's Sea - Ilya Wazuhiru
Eragon - Christopher Paolini
Om Meditation - B. Ashra
Ultra Prelude - Genuine",True,1246.0,3998885,3998885,all,Electronica,True,77151341,track,,2021-04-19T11:26:12Z,all-rights-reserved,309.0,chris-zippel-november-ritual,https://soundcloud.com/crszpl/chris-zippel-november-ritual,10126.0,True,,,,,29,,public,finished,True,genuine ambient november zippel ibiza berlin hirschbar antaris dj-gandalf Javier Pardina,"Chris Zippel @ November Ritual 2o12, Berlin [FREE DOWNLOAD] Genuine Sounds Radio:",single-track,https://api.soundcloud.com/tracks/77151341,soundcloud:tracks:77151341,88,,https://wave.sndcdn.com/nEiYn3gQzozo_m.json,2013-01-30T20:04:24Z,soundcloud:system-playlists:track-stations:77151341,track-stations:77151341,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImE4NzAxNTE5LTc2ZDktNDg0NS1iODhlLTk2YjdiNTU3OGRhMiIsImlhdCI6MTY0NTc5MDI1OX0.EDKhGk_iLXKbmvvJHGmBEds9u_imNtG1Nmm1rD6tSTI,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:77151341/0d6e7636-747d-4830-b011-186c8081c317/stream/hls', 'preset': 'mp3_0_0', 'duration': 3998885, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:77151341/0d6e7636-747d-4830-b011-186c8081c317/stream/progressive', 'preset': 'mp3_0_0', 'duration': 3998885, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
97,https://i1.sndcdn.com/artworks-000038058177-5x5pod-large.jpg,,True,19.0,2013-01-11T09:17:29Z,"Free Bonus Mix Which Completes The Still Love Ep As A 5Th Track. Enjoy!
More Info Here: http://www.genuinesounds.com/still_love_ep.html",True,646.0,286119,286119,all,Nu Ambient,True,74489301,track,,2019-02-14T20:04:26Z,all-rights-reserved,133.0,still-love-genuine-nu-ambient,https://soundcloud.com/crszpl/still-love-genuine-nu-ambient,6778.0,True,,,,,13,,public,finished,True,chris zippel genuine ambient sophie tusnelda marcus loeber aiora ibiza klangstein mole chillout electronica,Still Love - Genuine Nu Ambient Mix (Instrumental),single-track,https://api.soundcloud.com/tracks/74489301,soundcloud:tracks:74489301,88,,https://wave.sndcdn.com/Xq2gcPNLsx6G_m.json,2013-01-11T09:17:29Z,soundcloud:system-playlists:track-stations:74489301,track-stations:74489301,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijk1YTM2MTc4LWU4ZjUtNGI5YS04YjY5LWQ4OWY3ZDE5ZDEyMiIsImlhdCI6MTY0NTc5MDI1OX0.gqzNzHMLSjw_MVH1ixWWDmnP-AY0lTqkjU7mmOt8FNw,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:74489301/fd03bc81-3090-4097-9b71-9ab1539bcd5b/stream/hls', 'preset': 'mp3_0_0', 'duration': 286119, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:74489301/fd03bc81-3090-4097-9b71-9ab1539bcd5b/stream/progressive', 'preset': 'mp3_0_0', 'duration': 286119, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,74489301.0,soundcloud:tracks:74489301,Chris Zippel,True,QM8DG1932811,,,,,
98,https://i1.sndcdn.com/artworks-000031855572-hd20yu-large.jpg,,True,31.0,2012-10-09T15:18:49Z,"Now on bandcamp:
http://genuinesounds.bandcamp.com/album/still-love-ep


Chris Zippel counts among the most prolific ambient/downtempo artists of the present time… production work with Artists like the Pet Shop Boys, Robbie Williams, Ich und Ich, Snap and just lately Jose Padilla (with whom he just finished on top two remixes for the american Singer Norah Jones), speaks volumes.

His latest original single effort ""Still Love"", featuring the stand out voice of scandinavian songstress Sophie Tusnelda, creates a deep, unique vibe fuelled by the genuine Zippel trademark sound of course. ""Sophie writes those kind of lyrics that come very close to my imagination of perfect melancholy"" Chris says - and puts on smile.  

The silky original version of ""Still Love"" comes alongside three tantalizing remixes on this debut EP for Mole Listening Pearls.  
The Klangstein & Chris Zippel mix adds quite a vital dose of bass heavy downtempo groove to the sensual original - meanwhile, both the Aiora In Dub mix as well as the Chris Zippel & Dimitris Giakoumakis mix aim clearly at the adult dancefloors around the globe.
All that a tasty precursor to the upcoming Chris Zippel album... which incorporates an intense amount of inspiration that the vivid producer has soaked up in & around his new homebase, the white island of Ibiza, throughout the course of the last three years.

Just like on Chris´s' previous Album, the refined cover artwork was created by Yoram Roth Photography.",False,350.0,490599,490599,all,Schwebcore,False,62790115,track,mole listening pearls,2020-04-06T15:47:55Z,all-rights-reserved,156.0,sophie-snippets,https://soundcloud.com/crszpl/sophie-snippets,8784.0,True,,Listen fully / Buy,http://genuinesounds.bandcamp.com/album/still-love-ep,,22,,public,finished,True,chris zippel aiora marcus loeber klangstein chillcore schwebcore sophie tusnelda chill ibiza,Chris Zippel feat Sophie Tusnelda - Still Love  (4 Mixes Snippet/ Demo),single-track,https://api.soundcloud.com/tracks/62790115,soundcloud:tracks:62790115,88,,https://wave.sndcdn.com/1cCfvYGk8waK_m.json,2012-10-09T15:18:49Z,soundcloud:system-playlists:track-stations:62790115,track-stations:62790115,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZhZTRmM2Q5LTAxODEtNDk5ZS1iZGU0LTdlNjNjN2E4ZmY4ZiIsImlhdCI6MTY0NTc5MDI1OX0.6j4nTsKlQ_W8iPvI_C6-IzcHYdLd9fhCCmmIQbGAvaM,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:62790115/b8d31f14-914b-44d1-8428-2917b187d576/stream/hls', 'preset': 'mp3_0_0', 'duration': 490599, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:62790115/b8d31f14-914b-44d1-8428-2917b187d576/stream/progressive', 'preset': 'mp3_0_0', 'duration': 490599, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,62790115.0,soundcloud:tracks:62790115,Chris Zippel,True,QZHPJ1902246,,,,,
99,https://i1.sndcdn.com/artworks-000017105797-37snbh-large.jpg,,True,19.0,2012-01-21T13:26:10Z,"Electronica Artist Chris Zippel And Minimal Pianist Marcus Loeber 
Have Come Up With A Unique Cooperation On Their New Album
 ""The Backdrop Chambers"".
A Genuine And Precious Piece Of Work Full Of Hushed Ethereal Tones, Melancholic Frequencies And Smokey Atmospheric Piano.
The Cover Art Is A Picture From The ""Hanjo"" Series by Photograph Yoram Roth.



[BUY ALBUM AT iTunes] 
http://itunes.apple.com/us/album/the-backdrop-chambers/id494305938
",True,160.0,485226,485226,all,ambient electronica,True,34072927,track,,2018-08-08T19:08:20Z,all-rights-reserved,38.0,zippel-loeber-the-backdrop,https://soundcloud.com/crszpl/zippel-loeber-the-backdrop,2065.0,True,,,http://itunes.apple.com/de/album/the-backdrop-chambers/id494305938,2012-01-15T00:00:00Z,3,,public,finished,True,zippe l loeber ambient genuine ibiza piano classical japan yoram roth horizon carbon hanjo,Zippel/Loeber - The Backdrop Chambers / Album Preview + VIDEO HD,single-track,https://api.soundcloud.com/tracks/34072927,soundcloud:tracks:34072927,88,,https://wave.sndcdn.com/aF01QWinPBLB_m.json,2012-01-21T13:26:10Z,soundcloud:system-playlists:track-stations:34072927,track-stations:34072927,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjEzYTUwYzdlLWVjZDktNDc3ZS04MDgwLTFmNzc0YTdlY2FjYiIsImlhdCI6MTY0NTc5MDI1OX0.d50JQfFedGSUkiJj5LaTT2_FYGwjnnHY5SXC39ClClY,NOT_APPLICABLE,ALLOW,88,"[{'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:34072927/27fa0690-8232-46fd-90ef-bb9daa5dfdb4/stream/hls', 'preset': 'mp3_0_0', 'duration': 485226, 'snipped': False, 'format': {'protocol': 'hls', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}, {'url': 'https://api-v2.soundcloud.com/media/soundcloud:tracks:34072927/27fa0690-8232-46fd-90ef-bb9daa5dfdb4/stream/progressive', 'preset': 'mp3_0_0', 'duration': 485226, 'snipped': False, 'format': {'protocol': 'progressive', 'mime_type': 'audio/mpeg'}, 'quality': 'sq'}]",https://i1.sndcdn.com/avatars-HXY6CUhiPzXI3dCr-0rI5Ww-large.jpg,CRSZPL,12761,CRSZPL,88,user,2022-02-16T16:14:02Z,,crszpl,https://soundcloud.com/crszpl,https://api.soundcloud.com/users/88,soundcloud:users:88,Chris Zippel,True,New EP Out Now,,False,True,True,soundcloud:system-playlists:artist-stations:88,artist-stations:88,,,,,,,,,,
