,created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
269,2014-01-27T22:45:12Z,like,815,https://i1.sndcdn.com/artworks-000067886153-aycxtl-large.jpg,2014-01-14T10:40:25Z,1327061,20036982,playlist,2015-10-13T14:44:52Z,908,False,vall-s-st-lucia-ep,https://soundcloud.com/vallesmusique/sets/vall-s-st-lucia-ep,True,253,,public,Vallès - St. Lucia EP,6,https://api.soundcloud.com/playlists/20036982,1778403,ep,True,,2014-01-14T00:00:00Z,2014-01-14T10:40:25Z,https://i1.sndcdn.com/avatars-000412776336-d5o55o-large.jpg,,6473,,1778403,user,2020-02-07T22:15:01Z,,vallesmusique,https://soundcloud.com/vallesmusique,https://api.soundcloud.com/users/1778403,soundcloud:users:1778403,Vallès,False,Ibiza,ES,False,False,False,soundcloud:system-playlists:artist-stations:1778403,artist-stations:1778403
270,2020-12-14T07:12:44Z,like,818,https://i1.sndcdn.com/artworks-JTpPu76sZGc8DuKG-XKdoVg-large.jpg,2020-12-13T21:33:10Z,1185358,1178115397,playlist,2020-12-14T15:11:24Z,31,False,lucia-ep,https://soundcloud.com/innan-gryningen/sets/lucia-ep,True,11,,public,Lucia Ep,4,https://api.soundcloud.com/playlists/1178115397,346848635,ep,True,2020-12-13T21:33:10Z,2020-12-13T00:00:00Z,2020-12-13T21:33:10Z,https://i1.sndcdn.com/avatars-000348191801-pglwjn-large.jpg,Before,239,Before Dawn,346848635,user,2021-12-21T21:22:57Z,Dawn,innan-gryningen,https://soundcloud.com/innan-gryningen,https://api.soundcloud.com/users/346848635,soundcloud:users:346848635,Innan Gryningen,False,Stockholm,SE,False,True,False,soundcloud:system-playlists:artist-stations:346848635,artist-stations:346848635
271,2018-04-24T16:55:59Z,like,818,https://i1.sndcdn.com/artworks-000241279798-nbr7wk-large.jpg,2017-09-05T05:19:18Z,630364,350436592,playlist,2017-10-12T19:19:36Z,188,False,hny-017-vin-sol-moonchild-ep-preview-clips,https://soundcloud.com/honeysoundsystem/sets/hny-017-vin-sol-moonchild-ep-preview-clips,True,29,,public,HNY-017 Vin Sol - Moonchild EP (Snippets),4,https://api.soundcloud.com/playlists/350436592,539861,ep,True,2017-09-05T05:30:52Z,2017-10-12T00:00:00Z,2017-09-05T05:30:52Z,https://i1.sndcdn.com/avatars-000219545681-3qqz2i-large.jpg,Honey,29850,Honey Soundsystem,539861,user,2021-11-16T19:38:36Z,Soundsystem,honeysoundsystem,https://soundcloud.com/honeysoundsystem,https://api.soundcloud.com/users/539861,soundcloud:users:539861,HONEY SOUNDSYSTEM,True,San Francisco,,False,True,True,soundcloud:system-playlists:artist-stations:539861,artist-stations:539861
272,2016-04-13T03:59:32Z,like,818,https://i1.sndcdn.com/artworks-000157251147-n7aszh-large.jpg,2016-04-09T08:28:47Z,360520,214095550,playlist,2016-04-09T10:38:05Z,59,False,harald-bjork-kris-konflikthantering-iiiii-full-12-snippets,https://soundcloud.com/haraldbjork/sets/harald-bjork-kris-konflikthantering-iiiii-full-12-snippets,True,13,,public,"Harald Björk - Kris- & Konflikthantering II/III full 12"" Snippets",4,https://api.soundcloud.com/playlists/214095550,83485,,False,,,2016-04-09T08:28:47Z,https://i1.sndcdn.com/avatars-ZmPgPnKJkCf4lfoW-fq81ZA-large.jpg,Harald,3553,Harald Björk,83485,user,2021-11-02T13:54:45Z,Björk,haraldbjork,https://soundcloud.com/haraldbjork,https://api.soundcloud.com/users/83485,soundcloud:users:83485,Harald Björk,False,Stockholm,SE,False,True,False,soundcloud:system-playlists:artist-stations:83485,artist-stations:83485
273,2015-09-14T12:39:42Z,like,818,https://i1.sndcdn.com/artworks-000098379269-7o055b-large.jpg,2014-08-23T17:23:30Z,1654144,48056216,playlist,2015-10-13T14:58:20Z,339,False,hyenah-84,https://soundcloud.com/hyenahmusic/sets/hyenah-84,True,74,,public,Tale From The Dirt EP (Freerange Records 197) 96kbs,4,https://api.soundcloud.com/playlists/48056216,63879135,album,True,,2014-12-08T00:00:00Z,2014-08-23T17:23:30Z,https://i1.sndcdn.com/avatars-M5Gs5zcz2bFKTi3q-yskdXQ-large.jpg,,16344,,63879135,user,2021-11-29T20:53:26Z,,hyenahmusic,https://soundcloud.com/hyenahmusic,https://api.soundcloud.com/users/63879135,soundcloud:users:63879135,HYENAH,True,,,False,True,True,soundcloud:system-playlists:artist-stations:63879135,artist-stations:63879135
274,2015-08-29T15:07:33Z,like,818,https://i1.sndcdn.com/artworks-000076097137-q2npwo-large.jpg,2014-04-09T23:41:02Z,452036,29980263,playlist,2015-10-13T14:50:15Z,11,False,om-043-ramja-ep,https://soundcloud.com/overdrivemusik/sets/om-043-ramja-ep,True,3,,public,OM 043 Andy Bros RAMJA EP Markus Fix Remix,3,https://api.soundcloud.com/playlists/29980263,89469,,False,,2014-05-19T00:00:00Z,2014-04-09T23:41:02Z,https://i1.sndcdn.com/avatars-000143292328-ftpau9-large.jpg,Iodice,944,Iodice Carmine,89469,user,2018-06-14T22:22:05Z,Carmine,overdrivemusik,https://soundcloud.com/overdrivemusik,https://api.soundcloud.com/users/89469,soundcloud:users:89469,Overdrive Musik,False,Caserta,IT,False,False,False,soundcloud:system-playlists:artist-stations:89469,artist-stations:89469
275,2019-11-15T22:26:09Z,like,819,,2016-04-07T10:38:15Z,12217295,213458273,playlist,2020-03-02T17:46:46Z,149171,False,piano-deep-concentration,https://soundcloud.com/nitza-md/sets/piano-deep-concentration,True,8264,,public,Piano Deep Concentration,46,https://api.soundcloud.com/playlists/213458273,119793091,,False,,,2016-04-07T10:38:15Z,https://i1.sndcdn.com/avatars-Io7DwzXf5MuVu7sv-fj9spg-large.jpg,NitZa,6814,NitZa Md,119793091,user,2020-08-31T11:49:05Z,Md,nitza-md,https://soundcloud.com/nitza-md,https://api.soundcloud.com/users/119793091,soundcloud:users:119793091,Nitza Md,False,Rome,IT,False,False,False,soundcloud:system-playlists:artist-stations:119793091,artist-stations:119793091
276,2018-01-13T07:32:32Z,like,819,,2015-06-14T09:59:22Z,4753030,116568693,playlist,2015-06-14T09:59:22Z,16,False,rachel-claudio,https://soundcloud.com/anna-soulioti/sets/rachel-claudio,True,1,,public,Rachel Claudio,15,https://api.soundcloud.com/playlists/116568693,60525022,,False,,,2015-06-14T09:59:22Z,https://i1.sndcdn.com/avatars-000056284700-2896qa-large.jpg,Anna,9,Anna Soulioti,60525022,user,2015-06-14T09:36:52Z,Soulioti,anna-soulioti,https://soundcloud.com/anna-soulioti,https://api.soundcloud.com/users/60525022,soundcloud:users:60525022,Anna Soulioti,False,,,False,False,False,soundcloud:system-playlists:artist-stations:60525022,artist-stations:60525022
277,2017-12-26T15:07:06Z,like,819,https://i1.sndcdn.com/artworks-000272121422-j88bf7-large.jpg,2017-12-19T18:05:12Z,1899950,401777888,playlist,2017-12-19T18:05:12Z,71,False,sustains,https://soundcloud.com/kaiengel/sets/sustains,True,7,,public,Sustains,10,https://api.soundcloud.com/playlists/401777888,13249836,album,True,2017-12-19T18:05:12Z,2017-12-19T00:00:00Z,2017-12-19T18:05:12Z,https://i1.sndcdn.com/avatars-000186302938-sfy9l2-large.jpg,Anton,4542,Anton Fedchenkov,13249836,user,2022-02-17T21:34:06Z,Fedchenkov,kaiengel,https://soundcloud.com/kaiengel,https://api.soundcloud.com/users/13249836,soundcloud:users:13249836,Kai Engel,False,,,True,False,False,soundcloud:system-playlists:artist-stations:13249836,artist-stations:13249836
278,2016-04-07T18:02:27Z,like,819,,2016-04-07T14:43:32Z,9421375,213514139,playlist,2020-05-04T19:55:25Z,1,False,bra-l-tar,https://soundcloud.com/the_only_truth/sets/bra-l-tar,True,0,,public,Piano,23,https://api.soundcloud.com/playlists/213514139,819,,False,,,2016-04-07T14:43:32Z,https://i1.sndcdn.com/avatars-000406747044-8vultb-large.jpg,A,66,A Lanker,819,user,2020-11-07T16:09:07Z,Lanker,the_only_truth,https://soundcloud.com/the_only_truth,https://api.soundcloud.com/users/819,soundcloud:users:819,The Only Truth,False,,SE,False,True,False,soundcloud:system-playlists:artist-stations:819,artist-stations:819
279,2016-03-20T16:46:56Z,like,819,https://i1.sndcdn.com/artworks-000134242009-1ztymm-large.jpg,2015-10-28T15:30:26Z,3698304,159768910,playlist,2019-07-25T07:22:09Z,24,False,embrace-the-day,https://soundcloud.com/out-of-the-pit/sets/embrace-the-day,True,4,,public,Embrace the day - Original songs By Chrissy Sanderson: Ian Weekes vocals/guitar (3 songs) :),13,https://api.soundcloud.com/playlists/159768910,72142034,,False,,,2015-10-28T15:30:26Z,https://i1.sndcdn.com/avatars-000071119494-ywi6a0-large.jpg,Chrissy,464,Chrissy Sanderson,72142034,user,2021-05-30T07:06:45Z,Sanderson,out-of-the-pit,https://soundcloud.com/out-of-the-pit,https://api.soundcloud.com/users/72142034,soundcloud:users:72142034,Chrissy Sanderson,False,United Kingdom,,False,True,False,soundcloud:system-playlists:artist-stations:72142034,artist-stations:72142034
280,2016-03-12T10:14:33Z,like,819,https://i1.sndcdn.com/artworks-000150507688-yb3wr3-large.jpg,2016-03-11T14:29:04Z,2485075,204665491,playlist,2016-12-07T18:31:46Z,665,False,various-artists-remix-ep-01,https://soundcloud.com/hungry-music/sets/various-artists-remix-ep-01,True,147,,public,Various Artists - Remix EP 01,6,https://api.soundcloud.com/playlists/204665491,25952965,,False,,,2016-03-11T14:29:04Z,https://i1.sndcdn.com/avatars-xymn6UVz1NmoLyig-75ZUXQ-large.jpg,Hungry,62011,Hungry Music,25952965,user,2021-11-19T16:31:14Z,Music,hungry-music,https://soundcloud.com/hungry-music,https://api.soundcloud.com/users/25952965,soundcloud:users:25952965,Hungry Music,False,Aix en Provence,FR,False,True,False,soundcloud:system-playlists:artist-stations:25952965,artist-stations:25952965
281,2015-08-01T20:04:19Z,like,819,https://i1.sndcdn.com/artworks-000099963640-tuu1w8-large.jpg,2013-03-19T22:47:32Z,696878,4164070,playlist,2014-12-12T00:12:00Z,7,False,the-house-of-the-spirits-hans-zimmer,https://soundcloud.com/scorerevolution/sets/the-house-of-the-spirits-hans-zimmer,True,3,,public,The House of the Spirits | Hans Zimmer,0,https://api.soundcloud.com/playlists/4164070,7885789,,False,,,2013-03-19T22:47:32Z,https://i1.sndcdn.com/avatars-000017686248-i815r5-large.jpg,Score,4145,Score Revolution,7885789,user,2018-11-07T18:21:26Z,Revolution,scorerevolution,https://soundcloud.com/scorerevolution,https://api.soundcloud.com/users/7885789,soundcloud:users:7885789,Score Revolution,False,Hollywood,US,False,False,False,soundcloud:system-playlists:artist-stations:7885789,artist-stations:7885789
282,2017-10-18T03:07:49Z,like,821,,2017-09-14T15:13:45Z,224653,352642282,playlist,2017-09-14T15:14:59Z,161,False,machinedrum-1-2-b-needed,https://soundcloud.com/ninja-tune/sets/machinedrum-1-2-b-needed,True,28,,public,Machinedrum - '1 2 B Needed',1,https://api.soundcloud.com/playlists/352642282,95982,,False,2017-09-14T15:13:45Z,,2017-09-14T15:13:45Z,https://i1.sndcdn.com/avatars-000668496407-0j9x6h-large.jpg,Ninja Tune,5504240,Ninja Tune,95982,user,2022-02-17T16:17:53Z,,ninja-tune,https://soundcloud.com/ninja-tune,https://api.soundcloud.com/users/95982,soundcloud:users:95982,Ninja Tune,True,London,GB,False,True,True,soundcloud:system-playlists:artist-stations:95982,artist-stations:95982
283,2021-09-20T11:13:40Z,like,827,,2021-09-11T11:16:53Z,209023270,1314840298,playlist,2022-01-26T07:41:06Z,13,False,from-the-archive,https://soundcloud.com/neroli/sets/from-the-archive,True,2,,public,FROM THE ARCHIVE,13,https://api.soundcloud.com/playlists/1314840298,727,,False,2021-09-11T11:16:53Z,,2021-09-11T11:16:53Z,https://i1.sndcdn.com/avatars-000000005956-8cb1c3-large.jpg,,5875,,727,user,2018-12-19T15:53:48Z,,neroli,https://soundcloud.com/neroli,https://api.soundcloud.com/users/727,soundcloud:users:727,neroli,False,VERONA,IT,False,False,False,soundcloud:system-playlists:artist-stations:727,artist-stations:727
284,2021-08-12T16:06:08Z,like,827,https://i1.sndcdn.com/artworks-IXxMy1zyaEThEec5-E6UUmg-large.jpg,2018-02-20T12:56:58Z,62051920,453203643,playlist,2022-02-22T20:13:11Z,25,False,my-podcasts-and-dj-sets,https://soundcloud.com/acidsussi/sets/my-podcasts-and-dj-sets,True,2,,public,Mixes,15,https://api.soundcloud.com/playlists/453203643,84744,,False,2018-02-20T12:56:58Z,,2018-02-20T12:56:58Z,https://i1.sndcdn.com/avatars-hj8fiFZgqPLZDE0L-RgzN7A-large.jpg,Sussi,642,Sussi Zällh,84744,user,2021-10-06T06:42:37Z,Zällh,acidsussi,https://soundcloud.com/acidsussi,https://api.soundcloud.com/users/84744,soundcloud:users:84744,Acid Sussi,False,Stockholm,SE,False,True,False,soundcloud:system-playlists:artist-stations:84744,artist-stations:84744
285,2020-06-03T06:44:30Z,like,828,https://i1.sndcdn.com/artworks-000497390646-w8kzyn-large.jpg,2019-02-22T12:11:08Z,8819465,714580602,playlist,2022-01-07T09:41:06Z,158444,False,jazzhip7c,https://soundcloud.com/yourparadis/sets/jazzhip7c,True,9173,,public,jazzhip 7,47,https://api.soundcloud.com/playlists/714580602,283347384,,False,2019-03-02T03:51:24Z,,2019-03-02T03:51:24Z,https://i1.sndcdn.com/avatars-d8jRNXMF9dDTc4pJ-I3JG3Q-large.jpg,,40241,,283347384,user,2021-08-14T05:19:48Z,,yourparadis,https://soundcloud.com/yourparadis,https://api.soundcloud.com/users/283347384,soundcloud:users:283347384,soo,False,Seoul,KR,False,False,False,soundcloud:system-playlists:artist-stations:283347384,artist-stations:283347384
286,2022-02-12T13:01:03Z,like,829,https://i1.sndcdn.com/artworks-kl5GepYtWIehwt98-Ia7Euw-large.jpg,2021-11-20T20:23:19Z,954984,1350371740,playlist,2021-11-20T20:23:20Z,33,False,ghetto-tools-ep,https://soundcloud.com/skotsch/sets/ghetto-tools-ep,True,13,,public,Ghetto Tools EP,3,https://api.soundcloud.com/playlists/1350371740,272933476,ep,True,2021-11-20T20:23:19Z,2021-11-20T00:00:00Z,2021-11-20T20:23:19Z,https://i1.sndcdn.com/avatars-x1XMJ7uxyxkRwmyT-hYcgYw-large.jpg,,319,,272933476,user,2021-04-23T18:15:47Z,,skotsch,https://soundcloud.com/skotsch,https://api.soundcloud.com/users/272933476,soundcloud:users:272933476,Skotsch,False,Dresden,DE,False,True,False,soundcloud:system-playlists:artist-stations:272933476,artist-stations:272933476
287,2020-09-28T10:47:33Z,like,829,https://i1.sndcdn.com/artworks-PO7e86T8e0RVwzE9-fRvAqw-large.jpg,2020-09-27T20:26:09Z,901564,1135935295,playlist,2020-10-20T21:46:55Z,5,False,separate-ways,https://soundcloud.com/senseofsun/sets/separate-ways,True,2,,public,Separate Ways - Sunny Collection - SUN002,2,https://api.soundcloud.com/playlists/1135935295,616673,single,True,2020-09-27T20:36:05Z,2020-09-27T00:00:00Z,2020-09-27T20:36:05Z,https://i1.sndcdn.com/avatars-000624697485-l3dfpz-large.jpg,"Family Unit, Palms & Flamingos",2002,"Family Unit, Palms & Flamingos",616673,user,2021-03-24T10:15:04Z,,senseofsun,https://soundcloud.com/senseofsun,https://api.soundcloud.com/users/616673,soundcloud:users:616673,Sense of Sun,False,Berlin,TH,False,False,False,soundcloud:system-playlists:artist-stations:616673,artist-stations:616673
288,2018-04-03T08:30:39Z,like,829,https://i1.sndcdn.com/artworks-000329156160-njq0w3-large.jpg,2018-04-03T08:26:44Z,300566,489050892,playlist,2018-04-03T08:28:52Z,14,False,hole-box-deaf-hoes-peace-pnf018,https://soundcloud.com/palmsandflamingos/sets/hole-box-deaf-hoes-peace-pnf018,True,4,,public,Hole Box & Deaf Hoes - Peace [PNF018],2,https://api.soundcloud.com/playlists/489050892,18307691,,False,2018-04-03T08:26:44Z,2018-04-08T00:00:00Z,2018-04-03T08:26:44Z,https://i1.sndcdn.com/avatars-000141251542-p2hlmi-large.jpg,,1488,,18307691,user,2021-08-18T10:02:01Z,,palmsandflamingos,https://soundcloud.com/palmsandflamingos,https://api.soundcloud.com/users/18307691,soundcloud:users:18307691,Palms & Flamingos,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:18307691,artist-stations:18307691
289,2017-12-11T18:26:12Z,like,829,https://i1.sndcdn.com/artworks-000268313030-38ar0f-large.jpg,2017-12-11T18:22:09Z,480276,395581913,playlist,2017-12-11T18:23:01Z,11,False,click-click-plygrnd-jm-summertime-of-fresh-prince-baumhaus-034,https://soundcloud.com/itsbaumhaus/sets/click-click-plygrnd-jm-summertime-of-fresh-prince-baumhaus-034,True,3,,public,Click | Click - PLYGRND JM / Summertime of Fresh Prince [BAUMHAUS 034],4,https://api.soundcloud.com/playlists/395581913,162990859,,False,2017-12-11T18:22:09Z,2017-12-15T00:00:00Z,2017-12-11T18:22:09Z,https://i1.sndcdn.com/avatars-000154441215-vy1382-large.jpg,Baumhaus,794,Baumhaus,162990859,user,2018-02-09T11:10:02Z,,itsbaumhaus,https://soundcloud.com/itsbaumhaus,https://api.soundcloud.com/users/162990859,soundcloud:users:162990859,Baumhaus,False,Barcelona,ES,False,False,False,soundcloud:system-playlists:artist-stations:162990859,artist-stations:162990859
290,2017-12-05T10:00:00Z,like,829,https://i1.sndcdn.com/artworks-000265310870-wueooo-large.jpg,2017-12-05T09:53:45Z,750800,390736868,playlist,2017-12-11T12:46:04Z,8,False,pnf017,https://soundcloud.com/palmsandflamingos/sets/pnf017,True,0,,public,Jan Ketel - Run One Block [PNF017|,2,https://api.soundcloud.com/playlists/390736868,18307691,,False,2017-12-05T09:53:45Z,2017-12-11T00:00:00Z,2017-12-05T09:53:45Z,https://i1.sndcdn.com/avatars-000141251542-p2hlmi-large.jpg,,1488,,18307691,user,2021-08-18T10:02:01Z,,palmsandflamingos,https://soundcloud.com/palmsandflamingos,https://api.soundcloud.com/users/18307691,soundcloud:users:18307691,Palms & Flamingos,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:18307691,artist-stations:18307691
291,2017-09-04T13:25:06Z,like,829,https://i1.sndcdn.com/artworks-000241172451-vfbxqb-large.jpg,2017-09-04T12:49:50Z,766686,350242774,playlist,2017-09-04T12:52:34Z,35,False,click-click-sundaze-exploited,https://soundcloud.com/exploited/sets/click-click-sundaze-exploited,True,11,,public,Click Click - Sundaze | Exploited Ghetto,2,https://api.soundcloud.com/playlists/350242774,601885,ep,True,2017-09-04T12:49:50Z,2017-09-04T00:00:00Z,2017-09-04T12:49:50Z,https://i1.sndcdn.com/avatars-000541174995-yzdfhg-large.jpg,Exploited,67786,Exploited Records,601885,user,2022-01-28T08:29:57Z,Records,exploited,https://soundcloud.com/exploited,https://api.soundcloud.com/users/601885,soundcloud:users:601885,Exploited,True,,,False,True,True,soundcloud:system-playlists:artist-stations:601885,artist-stations:601885
292,2017-07-19T16:22:54Z,like,829,https://i1.sndcdn.com/artworks-000234264703-ydfsn3-large.jpg,2017-07-19T16:14:59Z,220598,339044699,playlist,2017-07-19T16:21:47Z,4,False,nettohouze_pnf016,https://soundcloud.com/palmsandflamingos/sets/nettohouze_pnf016,True,2,,public,Click | Click - Netto Houze [PNF016],2,https://api.soundcloud.com/playlists/339044699,18307691,,False,2017-07-19T16:14:59Z,2017-07-31T00:00:00Z,2017-07-19T16:14:59Z,https://i1.sndcdn.com/avatars-000141251542-p2hlmi-large.jpg,,1488,,18307691,user,2021-08-18T10:02:01Z,,palmsandflamingos,https://soundcloud.com/palmsandflamingos,https://api.soundcloud.com/users/18307691,soundcloud:users:18307691,Palms & Flamingos,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:18307691,artist-stations:18307691
293,2016-12-02T13:58:41Z,like,829,https://i1.sndcdn.com/artworks-000196476937-2vwcyb-large.jpg,2016-12-02T13:50:37Z,894541,280177598,playlist,2016-12-02T13:50:37Z,197,False,click-click-jake-the-rapper-there-is-an-answer-kater132-katermukke,https://soundcloud.com/katermukke/sets/click-click-jake-the-rapper-there-is-an-answer-kater132-katermukke,True,33,,public,Click Click & Jake The Rapper - There Is An Answer - KATER132 - Katermukke,2,https://api.soundcloud.com/playlists/280177598,8928131,single,True,2016-12-02T13:50:37Z,2016-12-02T00:00:00Z,2016-12-02T13:50:37Z,https://i1.sndcdn.com/avatars-yn8KxdYvr5TMdz8Y-MfAgYw-large.jpg,,155032,,8928131,user,2022-02-25T10:45:36Z,,katermukke,https://soundcloud.com/katermukke,https://api.soundcloud.com/users/8928131,soundcloud:users:8928131,KATERMUKKE,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:8928131,artist-stations:8928131
294,2016-08-22T13:34:19Z,like,829,https://i1.sndcdn.com/artworks-000177847822-09ii9r-large.jpg,2016-08-22T11:26:29Z,802138,252558589,playlist,2016-08-22T12:46:00Z,53,False,click-click-muzic-was-my-first-love,https://soundcloud.com/exploited/sets/click-click-muzic-was-my-first-love,True,9,,public,Click Click - Muzic Was My First Love | Exploited Ghetto,2,https://api.soundcloud.com/playlists/252558589,601885,ep,True,2016-08-22T12:46:00Z,2016-08-22T00:00:00Z,2016-08-22T12:46:00Z,https://i1.sndcdn.com/avatars-000541174995-yzdfhg-large.jpg,Exploited,67786,Exploited Records,601885,user,2022-01-28T08:29:57Z,Records,exploited,https://soundcloud.com/exploited,https://api.soundcloud.com/users/601885,soundcloud:users:601885,Exploited,True,,,False,True,True,soundcloud:system-playlists:artist-stations:601885,artist-stations:601885
295,2015-11-24T11:59:07Z,like,829,https://i1.sndcdn.com/artworks-000137191266-gnerma-large.jpg,2015-11-24T09:58:42Z,7885651,168556448,playlist,2015-11-24T10:14:54Z,129,False,shir-khan-presents-exploited,https://soundcloud.com/exploited/sets/shir-khan-presents-exploited,True,33,,public,Shir Khan Presents Exploited Ghetto Trax Vol. 1 | Exploited,19,https://api.soundcloud.com/playlists/168556448,601885,,False,,2015-11-23T00:00:00Z,2015-11-24T09:58:42Z,https://i1.sndcdn.com/avatars-000541174995-yzdfhg-large.jpg,Exploited,67786,Exploited Records,601885,user,2022-01-28T08:29:57Z,Records,exploited,https://soundcloud.com/exploited,https://api.soundcloud.com/users/601885,soundcloud:users:601885,Exploited,True,,,False,True,True,soundcloud:system-playlists:artist-stations:601885,artist-stations:601885
296,2015-09-22T08:08:54Z,like,829,https://i1.sndcdn.com/artworks-000129922523-1hw7pg-large.jpg,2015-09-18T09:30:07Z,360288,145995905,playlist,2015-10-13T15:18:58Z,12,False,simon-sameson-inner-maze,https://soundcloud.com/palmsandflamingos/sets/simon-sameson-inner-maze,True,4,,public,Simon Sameson - Inner Maze (Incl. Carsten Rausch Remix) [PNF013],3,https://api.soundcloud.com/playlists/145995905,18307691,ep,True,,2015-09-18T00:00:00Z,2015-09-18T09:30:07Z,https://i1.sndcdn.com/avatars-000141251542-p2hlmi-large.jpg,,1488,,18307691,user,2021-08-18T10:02:01Z,,palmsandflamingos,https://soundcloud.com/palmsandflamingos,https://api.soundcloud.com/users/18307691,soundcloud:users:18307691,Palms & Flamingos,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:18307691,artist-stations:18307691
297,2015-09-02T16:32:19Z,like,829,https://i1.sndcdn.com/artworks-000128283677-bq3sjo-large.jpg,2015-09-02T15:43:28Z,1135778,140826359,playlist,2015-10-13T15:18:17Z,133,False,jey-kurmis-grace-exploited,https://soundcloud.com/exploited/sets/jey-kurmis-grace-exploited,True,24,,public,Jey Kurmis - Grace | Exploited Ghetto,3,https://api.soundcloud.com/playlists/140826359,601885,ep,True,,2015-09-07T00:00:00Z,2015-09-02T15:43:28Z,https://i1.sndcdn.com/avatars-000541174995-yzdfhg-large.jpg,Exploited,67786,Exploited Records,601885,user,2022-01-28T08:29:57Z,Records,exploited,https://soundcloud.com/exploited,https://api.soundcloud.com/users/601885,soundcloud:users:601885,Exploited,True,,,False,True,True,soundcloud:system-playlists:artist-stations:601885,artist-stations:601885
298,2015-07-07T17:38:59Z,like,829,https://i1.sndcdn.com/artworks-000122491620-1i7zkc-large.jpg,2015-07-07T12:53:55Z,1385400,122980229,playlist,2015-10-13T15:15:42Z,31,False,dirrtydishes-since-then-ep,https://soundcloud.com/kassette-records/sets/dirrtydishes-since-then-ep,True,4,,public,DirrtyDishes - Since Then (Incl. Kassette Boys Remix) [KASSDIG014],4,https://api.soundcloud.com/playlists/122980229,181005,ep,True,,2015-07-06T00:00:00Z,2015-07-07T12:53:55Z,https://i1.sndcdn.com/avatars-000000984458-6rmden-large.jpg,KASSETTE ,2129,KASSETTE  Records,181005,user,2020-09-08T14:12:34Z,Records,kassette-records,https://soundcloud.com/kassette-records,https://api.soundcloud.com/users/181005,soundcloud:users:181005,KASSETTE Records,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:181005,artist-stations:181005
299,2015-06-02T19:15:43Z,like,829,https://i1.sndcdn.com/artworks-000164121264-u1k0rk-large.jpg,2015-06-02T18:56:42Z,45395501,113270538,playlist,2022-02-25T05:30:22Z,251,False,oms-feature-playlist,https://soundcloud.com/omrecords/sets/oms-feature-playlist,True,34,,public,Om's Featured Playlist,162,https://api.soundcloud.com/playlists/113270538,46119,,False,,,2015-06-02T18:56:42Z,https://i1.sndcdn.com/avatars-000226773988-7ztikt-large.jpg,,28195,,46119,user,2021-08-13T04:42:43Z,,omrecords,https://soundcloud.com/omrecords,https://api.soundcloud.com/users/46119,soundcloud:users:46119,Om Records,True,San Francisco,US,False,True,True,soundcloud:system-playlists:artist-stations:46119,artist-stations:46119
300,2015-05-04T17:16:32Z,like,829,https://i1.sndcdn.com/artworks-000112480782-ae7chu-large.jpg,2015-04-06T10:48:39Z,1521351,95993438,playlist,2015-10-13T15:11:02Z,9,False,click-click-the-muzic-box,https://soundcloud.com/exploited/sets/click-click-the-muzic-box,True,3,,public,Click Click - The Muzic Box | Exploited Ghetto,4,https://api.soundcloud.com/playlists/95993438,601885,ep,True,,2015-05-04T00:00:00Z,2015-04-06T10:48:39Z,https://i1.sndcdn.com/avatars-000541174995-yzdfhg-large.jpg,Exploited,67786,Exploited Records,601885,user,2022-01-28T08:29:57Z,Records,exploited,https://soundcloud.com/exploited,https://api.soundcloud.com/users/601885,soundcloud:users:601885,Exploited,True,,,False,True,True,soundcloud:system-playlists:artist-stations:601885,artist-stations:601885
